1400122000|San Juan|Abra|Cordillera Administrative Region (CAR)
1400123000|San Quintin|Abra|Cordillera Administrative Region (CAR)
1400124000|Tayum|Abra|Cordillera Administrative Region (CAR)
1400125000|Tineg|Abra|Cordillera Administrative Region (CAR)
1400126000|Tubo|Abra|Cordillera Administrative Region (CAR)
1400127000|Villaviciosa|Abra|Cordillera Administrative Region (CAR)
1408101000|Calanasan|Apayao|Cordillera Administrative Region (CAR)
1408102000|Conner|Apayao|Cordillera Administrative Region (CAR)
1408103000|Flora|Apayao|Cordillera Administrative Region (CAR)
1408104000|Kabugao|Apayao|Cordillera Administrative Region (CAR)
1408105000|Luna|Apayao|Cordillera Administrative Region (CAR)
1408106000|Pudtol|Apayao|Cordillera Administrative Region (CAR)
1408107000|Santa Marcela|Apayao|Cordillera Administrative Region (CAR)
1401101000|Atok|Benguet|Cordillera Administrative Region (CAR)
1401103000|Bakun|Benguet|Cordillera Administrative Region (CAR)
1401104000|Bokod|Benguet|Cordillera Administrative Region (CAR)
1401105000|Buguias|Benguet|Cordillera Administrative Region (CAR)
1430300000|City of Baguio|Benguet|Cordillera Administrative Region (CAR)
1401106000|Itogon|Benguet|Cordillera Administrative Region (CAR)
1401107000|Kabayan|Benguet|Cordillera Administrative Region (CAR)
1401108000|Kapangan|Benguet|Cordillera Administrative Region (CAR)
1401109000|Kibungan|Benguet|Cordillera Administrative Region (CAR)
1401110000|La Trinidad|Benguet|Cordillera Administrative Region (CAR)
1401111000|Mankayan|Benguet|Cordillera Administrative Region (CAR)
1401112000|Sablan|Benguet|Cordillera Administrative Region (CAR)
1401113000|Tuba|Benguet|Cordillera Administrative Region (CAR)
1401114000|Tublay|Benguet|Cordillera Administrative Region (CAR)
1402708000|Aguinaldo|Ifugao|Cordillera Administrative Region (CAR)
1402707000|Alfonso Lista|Ifugao|Cordillera Administrative Region (CAR)
1402711000|Asipulo|Ifugao|Cordillera Administrative Region (CAR)
1402701000|Banaue|Ifugao|Cordillera Administrative Region (CAR)
1402709000|Hingyon|Ifugao|Cordillera Administrative Region (CAR)
1402702000|Hungduan|Ifugao|Cordillera Administrative Region (CAR)
1402703000|Kiangan|Ifugao|Cordillera Administrative Region (CAR)
1402704000|Lagawe|Ifugao|Cordillera Administrative Region (CAR)
1402705000|Lamut|Ifugao|Cordillera Administrative Region (CAR)
1402706000|Mayoyao|Ifugao|Cordillera Administrative Region (CAR)
1402710000|Tinoc|Ifugao|Cordillera Administrative Region (CAR)
1403201000|Balbalan|Kalinga|Cordillera Administrative Region (CAR)
1403213000|City of Tabuk|Kalinga|Cordillera Administrative Region (CAR)
1403206000|Lubuagan|Kalinga|Cordillera Administrative Region (CAR)
1403208000|Pasil|Kalinga|Cordillera Administrative Region (CAR)
1403209000|Pinukpuk|Kalinga|Cordillera Administrative Region (CAR)
1403211000|Rizal|Kalinga|Cordillera Administrative Region (CAR)
1403214000|Tanudan|Kalinga|Cordillera Administrative Region (CAR)
1403215000|Tinglayan|Kalinga|Cordillera Administrative Region (CAR)
1404401000|Barlig|Mountain Province|Cordillera Administrative Region (CAR)
1404402000|Bauko|Mountain Province|Cordillera Administrative Region (CAR)
1404403000|Besao|Mountain Province|Cordillera Administrative Region (CAR)
1404404000|Bontoc|Mountain Province|Cordillera Administrative Region (CAR)
1404405000|Natonin|Mountain Province|Cordillera Administrative Region (CAR)
1404406000|Paracelis|Mountain Province|Cordillera Administrative Region (CAR)
1404407000|Sabangan|Mountain Province|Cordillera Administrative Region (CAR)
1404408000|Sadanga|Mountain Province|Cordillera Administrative Region (CAR)
1404409000|Sagada|Mountain Province|Cordillera Administrative Region (CAR)
1404410000|Tadian|Mountain Province|Cordillera Administrative Region (CAR)
1804503000|Binalbagan|Negros Occidental|Negros Island Region (NIR)
1804505000|Calatrava|Negros Occidental|Negros Island Region (NIR)
1804506000|Candoni|Negros Occidental|Negros Island Region (NIR)
1804507000|Cauayan|Negros Occidental|Negros Island Region (NIR)
1830200000|City of Bacolod|Negros Occidental|Negros Island Region (NIR)
1804502000|City of Bago|Negros Occidental|Negros Island Region (NIR)
1804504000|City of Cadiz|Negros Occidental|Negros Island Region (NIR)
1804509000|City of Escalante|Negros Occidental|Negros Island Region (NIR)
1804510000|City of Himamaylan|Negros Occidental|Negros Island Region (NIR)
1804515000|City of Kabankalan|Negros Occidental|Negros Island Region (NIR)
1804516000|City of La Carlota|Negros Occidental|Negros Island Region (NIR)
1804523000|City of Sagay|Negros Occidental|Negros Island Region (NIR)
1804524000|City of San Carlos|Negros Occidental|Negros Island Region (NIR)
1804526000|City of Silay|Negros Occidental|Negros Island Region (NIR)
1804527000|City of Sipalay|Negros Occidental|Negros Island Region (NIR)
1804528000|City of Talisay|Negros Occidental|Negros Island Region (NIR)
1804531000|City of Victorias|Negros Occidental|Negros Island Region (NIR)
1804508000|Enrique B. Magalona|Negros Occidental|Negros Island Region (NIR)
1804511000|Hinigaran|Negros Occidental|Negros Island Region (NIR)
1804512000|Hinoba-an|Negros Occidental|Negros Island Region (NIR)
1804513000|Ilog|Negros Occidental|Negros Island Region (NIR)
1804514000|Isabela|Negros Occidental|Negros Island Region (NIR)
1804517000|La Castellana|Negros Occidental|Negros Island Region (NIR)
1804518000|Manapla|Negros Occidental|Negros Island Region (NIR)
1804519000|Moises Padilla|Negros Occidental|Negros Island Region (NIR)
1804520000|Murcia|Negros Occidental|Negros Island Region (NIR)
1804521000|Pontevedra|Negros Occidental|Negros Island Region (NIR)
1804522000|Pulupandan|Negros Occidental|Negros Island Region (NIR)
1804532000|Salvador Benedicto|Negros Occidental|Negros Island Region (NIR)
1804525000|San Enrique|Negros Occidental|Negros Island Region (NIR)
1804529000|Toboso|Negros Occidental|Negros Island Region (NIR)
1804530000|Valladolid|Negros Occidental|Negros Island Region (NIR)
1804601000|Amlan|Negros Oriental|Negros Island Region (NIR)
1804602000|Ayungon|Negros Oriental|Negros Island Region (NIR)
1804603000|Bacong|Negros Oriental|Negros Island Region (NIR)
1804605000|Basay|Negros Oriental|Negros Island Region (NIR)
1804607000|Bindoy|Negros Oriental|Negros Island Region (NIR)
1804604000|City of Bais|Negros Oriental|Negros Island Region (NIR)
1804606000|City of Bayawan|Negros Oriental|Negros Island Region (NIR)
1804608000|City of Canlaon|Negros Oriental|Negros Island Region (NIR)
1804610000|City of Dumaguete|Negros Oriental|Negros Island Region (NIR)
1804611000|City of Guihulngan|Negros Oriental|Negros Island Region (NIR)
1804621000|City of Tanjay|Negros Oriental|Negros Island Region (NIR)
1804609000|Dauin|Negros Oriental|Negros Island Region (NIR)
1804612000|Jimalalud|Negros Oriental|Negros Island Region (NIR)
1804613000|La Libertad|Negros Oriental|Negros Island Region (NIR)
1804614000|Mabinay|Negros Oriental|Negros Island Region (NIR)
1804615000|Manjuyod|Negros Oriental|Negros Island Region (NIR)
1804616000|Pamplona|Negros Oriental|Negros Island Region (NIR)
1804617000|San Jose|Negros Oriental|Negros Island Region (NIR)
1804618000|Santa Catalina|Negros Oriental|Negros Island Region (NIR)
1804619000|Siaton|Negros Oriental|Negros Island Region (NIR)
1804620000|Sibulan|Negros Oriental|Negros Island Region (NIR)
1804622000|Tayasan|Negros Oriental|Negros Island Region (NIR)
1804623000|Valencia|Negros Oriental|Negros Island Region (NIR)
1804624000|Vallehermoso|Negros Oriental|Negros Island Region (NIR)
1804625000|Zamboanguita|Negros Oriental|Negros Island Region (NIR)
1806101000|Enrique Villanueva|Siquijor|Negros Island Region (NIR)
1806102000|Larena|Siquijor|Negros Island Region (NIR)
1806103000|Lazi|Siquijor|Negros Island Region (NIR)
1806104000|Maria|Siquijor|Negros Island Region (NIR)
1806105000|San Juan|Siquijor|Negros Island Region (NIR)
1806106000|Siquijor|Siquijor|Negros Island Region (NIR)
0102801000|Adams|Ilocos Norte|Region I (Ilocos Region)
0102802000|Bacarra|Ilocos Norte|Region I (Ilocos Region)
0102803000|Badoc|Ilocos Norte|Region I (Ilocos Region)
0102804000|Bangui|Ilocos Norte|Region I (Ilocos Region)
0102811000|Banna|Ilocos Norte|Region I (Ilocos Region)
0102806000|Burgos|Ilocos Norte|Region I (Ilocos Region)
0102807000|Carasi|Ilocos Norte|Region I (Ilocos Region)
0102805000|City of Batac|Ilocos Norte|Region I (Ilocos Region)
0102812000|City of Laoag|Ilocos Norte|Region I (Ilocos Region)
0102808000|Currimao|Ilocos Norte|Region I (Ilocos Region)
0102809000|Dingras|Ilocos Norte|Region I (Ilocos Region)
0102810000|Dumalneg|Ilocos Norte|Region I (Ilocos Region)
0102813000|Marcos|Ilocos Norte|Region I (Ilocos Region)
0102814000|Nueva Era|Ilocos Norte|Region I (Ilocos Region)
0102815000|Pagudpud|Ilocos Norte|Region I (Ilocos Region)
0102816000|Paoay|Ilocos Norte|Region I (Ilocos Region)
0102817000|Pasuquin|Ilocos Norte|Region I (Ilocos Region)
0102818000|Piddig|Ilocos Norte|Region I (Ilocos Region)
0102819000|Pinili|Ilocos Norte|Region I (Ilocos Region)
0102820000|San Nicolas|Ilocos Norte|Region I (Ilocos Region)
0102821000|Sarrat|Ilocos Norte|Region I (Ilocos Region)
0102822000|Solsona|Ilocos Norte|Region I (Ilocos Region)
0102823000|Vintar|Ilocos Norte|Region I (Ilocos Region)
0102901000|Alilem|Ilocos Sur|Region I (Ilocos Region)
0102902000|Banayoyo|Ilocos Sur|Region I (Ilocos Region)
0102903000|Bantay|Ilocos Sur|Region I (Ilocos Region)
0102904000|Burgos|Ilocos Sur|Region I (Ilocos Region)
0102905000|Cabugao|Ilocos Sur|Region I (Ilocos Region)
0102907000|Caoayan|Ilocos Sur|Region I (Ilocos Region)
0102908000|Cervantes|Ilocos Sur|Region I (Ilocos Region)
0102906000|City of Candon|Ilocos Sur|Region I (Ilocos Region)
0102934000|City of Vigan|Ilocos Sur|Region I (Ilocos Region)
0102909000|Galimuyod|Ilocos Sur|Region I (Ilocos Region)
0102910000|Gregorio del Pilar|Ilocos Sur|Region I (Ilocos Region)
0102911000|Lidlidda|Ilocos Sur|Region I (Ilocos Region)
0102912000|Magsingal|Ilocos Sur|Region I (Ilocos Region)
0102913000|Nagbukel|Ilocos Sur|Region I (Ilocos Region)
0102914000|Narvacan|Ilocos Sur|Region I (Ilocos Region)
0102915000|Quirino|Ilocos Sur|Region I (Ilocos Region)
0102916000|Salcedo|Ilocos Sur|Region I (Ilocos Region)
0102917000|San Emilio|Ilocos Sur|Region I (Ilocos Region)
0102918000|San Esteban|Ilocos Sur|Region I (Ilocos Region)
0102919000|San Ildefonso|Ilocos Sur|Region I (Ilocos Region)
0102920000|San Juan|Ilocos Sur|Region I (Ilocos Region)
0102921000|San Vicente|Ilocos Sur|Region I (Ilocos Region)
0102922000|Santa|Ilocos Sur|Region I (Ilocos Region)
0102923000|Santa Catalina|Ilocos Sur|Region I (Ilocos Region)
0102924000|Santa Cruz|Ilocos Sur|Region I (Ilocos Region)
0102925000|Santa Lucia|Ilocos Sur|Region I (Ilocos Region)
0102926000|Santa Maria|Ilocos Sur|Region I (Ilocos Region)
0102927000|Santiago|Ilocos Sur|Region I (Ilocos Region)
0102928000|Santo Domingo|Ilocos Sur|Region I (Ilocos Region)
0102929000|Sigay|Ilocos Sur|Region I (Ilocos Region)
0102930000|Sinait|Ilocos Sur|Region I (Ilocos Region)
0102931000|Sugpon|Ilocos Sur|Region I (Ilocos Region)
0102932000|Suyo|Ilocos Sur|Region I (Ilocos Region)
0102933000|Tagudin|Ilocos Sur|Region I (Ilocos Region)
0103301000|Agoo|La Union|Region I (Ilocos Region)
0103302000|Aringay|La Union|Region I (Ilocos Region)
0103303000|Bacnotan|La Union|Region I (Ilocos Region)
0103304000|Bagulin|La Union|Region I (Ilocos Region)
0103305000|Balaoan|La Union|Region I (Ilocos Region)
0103306000|Bangar|La Union|Region I (Ilocos Region)
0103307000|Bauang|La Union|Region I (Ilocos Region)
0103308000|Burgos|La Union|Region I (Ilocos Region)
0103309000|Caba|La Union|Region I (Ilocos Region)
0103314000|City of San Fernando|La Union|Region I (Ilocos Region)
0103310000|Luna|La Union|Region I (Ilocos Region)
0103311000|Naguilian|La Union|Region I (Ilocos Region)
0103312000|Pugo|La Union|Region I (Ilocos Region)
0103313000|Rosario|La Union|Region I (Ilocos Region)
0103315000|San Gabriel|La Union|Region I (Ilocos Region)
0103316000|San Juan|La Union|Region I (Ilocos Region)
0103317000|Santo Tomas|La Union|Region I (Ilocos Region)
0103318000|Santol|La Union|Region I (Ilocos Region)
0103319000|Sudipen|La Union|Region I (Ilocos Region)
0103320000|Tubao|La Union|Region I (Ilocos Region)
0105501000|Agno|Pangasinan|Region I (Ilocos Region)
0105502000|Aguilar|Pangasinan|Region I (Ilocos Region)
0105504000|Alcala|Pangasinan|Region I (Ilocos Region)
0105505000|Anda|Pangasinan|Region I (Ilocos Region)
0105506000|Asingan|Pangasinan|Region I (Ilocos Region)
0105507000|Balungao|Pangasinan|Region I (Ilocos Region)
0105508000|Bani|Pangasinan|Region I (Ilocos Region)
0105509000|Basista|Pangasinan|Region I (Ilocos Region)
0105510000|Bautista|Pangasinan|Region I (Ilocos Region)
0105511000|Bayambang|Pangasinan|Region I (Ilocos Region)
0105512000|Binalonan|Pangasinan|Region I (Ilocos Region)
0105513000|Binmaley|Pangasinan|Region I (Ilocos Region)
0105514000|Bolinao|Pangasinan|Region I (Ilocos Region)
0105515000|Bugallon|Pangasinan|Region I (Ilocos Region)
0105516000|Burgos|Pangasinan|Region I (Ilocos Region)
0105517000|Calasiao|Pangasinan|Region I (Ilocos Region)
0105503000|City of Alaminos|Pangasinan|Region I (Ilocos Region)
0105518000|City of Dagupan|Pangasinan|Region I (Ilocos Region)
0105532000|City of San Carlos|Pangasinan|Region I (Ilocos Region)
0105546000|City of Urdaneta|Pangasinan|Region I (Ilocos Region)
0105519000|Dasol|Pangasinan|Region I (Ilocos Region)
0105520000|Infanta|Pangasinan|Region I (Ilocos Region)
0105521000|Labrador|Pangasinan|Region I (Ilocos Region)
0105548000|Laoac|Pangasinan|Region I (Ilocos Region)
0105522000|Lingayen|Pangasinan|Region I (Ilocos Region)
0105523000|Mabini|Pangasinan|Region I (Ilocos Region)
0105524000|Malasiqui|Pangasinan|Region I (Ilocos Region)
0105525000|Manaoag|Pangasinan|Region I (Ilocos Region)
0105526000|Mangaldan|Pangasinan|Region I (Ilocos Region)
0105527000|Mangatarem|Pangasinan|Region I (Ilocos Region)
0105528000|Mapandan|Pangasinan|Region I (Ilocos Region)
0105529000|Natividad|Pangasinan|Region I (Ilocos Region)
0105530000|Pozorrubio|Pangasinan|Region I (Ilocos Region)
0105531000|Rosales|Pangasinan|Region I (Ilocos Region)
0105533000|San Fabian|Pangasinan|Region I (Ilocos Region)
0105534000|San Jacinto|Pangasinan|Region I (Ilocos Region)
0105535000|San Manuel|Pangasinan|Region I (Ilocos Region)
0105536000|San Nicolas|Pangasinan|Region I (Ilocos Region)
0105537000|San Quintin|Pangasinan|Region I (Ilocos Region)
0105538000|Santa Barbara|Pangasinan|Region I (Ilocos Region)
0105539000|Santa Maria|Pangasinan|Region I (Ilocos Region)
0105540000|Santo Tomas|Pangasinan|Region I (Ilocos Region)
0105541000|Sison|Pangasinan|Region I (Ilocos Region)
0105542000|Sual|Pangasinan|Region I (Ilocos Region)
0105543000|Tayug|Pangasinan|Region I (Ilocos Region)
0105544000|Umingan|Pangasinan|Region I (Ilocos Region)
0105545000|Urbiztondo|Pangasinan|Region I (Ilocos Region)
0105547000|Villasis|Pangasinan|Region I (Ilocos Region)
0200901000|Basco|Batanes|Region II (Cagayan Valley)
0200902000|Itbayat|Batanes|Region II (Cagayan Valley)
0200903000|Ivana|Batanes|Region II (Cagayan Valley)
0200904000|Mahatao|Batanes|Region II (Cagayan Valley)
0200905000|Sabtang|Batanes|Region II (Cagayan Valley)
0200906000|Uyugan|Batanes|Region II (Cagayan Valley)
0201501000|Abulug|Cagayan|Region II (Cagayan Valley)
